29,jeans outfit spring,"-2%","200%","-40%",2,2,2,6,9,6,10,24,26,35,36,36,35,38,55,53,46,37,28,19,12,7,4,3,3,2
30,winery outfit spring,"-8%","200%","-30%",4,5,6,9,10,11,21,31,44,50,68,63,57,60,52,48,43,38,31,22,14,8,5,3,2,1
31,outfit ideas for school spring,"30%","100%","-10%",3,3,4,10,18,5,11,32,19,36,35,32,40,43,51,51,46,39,30,17,9,5,2,1,1
32,spring party outfit,"8%","100%","-50%",5,8,10,12,15,10,20,34,40,45,59,58,62,61,51,47,41,33,26,19,14,9,6,3,1,1
33,spring casual outfits women,"-20%","100%","-30%",5,6,8,14,21,15,26,56,51,67,79,81,67,76,59,48,37,28,19,13,7,4,2,1
34,black jorts outfit men,"-1%","100%","200%",11,13,12,25,30,21,34,66,57,76,90,100,98
35,midsize spring outfits,"-2%","100%","-1%",6,9,10,21,27,20,28,71,63,82,92,100,97,76,42,31,23,19,16,11,7,4,3,2,1
36,dad shorts outfits,"-1%","100%","-40%",3,3,7,8,10,7,12,20,17,27,30,30,30,40,45,43,44,51,62,68,63,56,52,49,46,41
37,summer sneakers,"-1%","100%","1%",4,7,7,9,13,14,21,27,34,47,42,50,49,54,48,53,57,57,52,46,43,44,40,36,33,27
38,day party outfit black women,"4%","100%","10%",8,11,10,12,15,17,33,37,44,65,59,65,67,93,71,65,57,53,55,57,59,57,55,52,51,49
39,cold spring outfit,"60%","100%","-40%",2,2,2,4,4,6,10,28,57,32,52,43,67,100,45,38,28,17,10,7,6,3,2,1
40,outfit ideas summer shein,"0%","100%","-8%",15,25,26,27,33,30,31,67,78,93,99,100,100
41,camo shorts men outfit,"-2%","100%","100%",6,8,8,13,21,14,16,33,30,44,47,50,49,56,47,46,46,49,52,53,52,52,52,57,63,62
42,linen pants outfit,"0%","90%","10%",14,16,16,22,24,23,32,44,46,56,63,68,68,77,81,76,78,85,88,87,82,77,71,66,63,54
43,red plaid shorts outfit,"0%","80%","2,000%",11,12,15,19,35,24,44,61,74,80,73,99,100
44,summer outfits men,"-5%","80%","-2%",10,11,14,17,23,22,28,43,40,54,54,61,58,62,75,71,71,78,84,84,78,71,67,62,57,53
45,gingham shorts outfit,"4%","80%","300%",14,15,17,29,33,39,48,81,72,97,88,96,100
46,shakira concert outfit,"-1%","70%","10,000%+",8,13,12,15,32,42,67,63,56,77,89,100,98
47,spring dresses,"-3%","60%","-30%",18,23,28,31,38,41,54,81,86,94,99,100,96,97,68,55,49,40,28,17,11,8,6,5,4,4
48,spring family pictures outfits,"1%","60%","-10%",18,19,20,24,30,36,51,63,72,80,84,83,84,77,69,67,55,39,25,15,9,5,2,1,1,1
49,soccer mom shirt,"-1%","60%","-30%",10,13,22,23,32,34,49,84,61,81,81,86,85,80,64,53,41,34,28,25,22,18,15,14,13,15
50,plus size cowboy boots outfit,"-2%","30%","200%",19,17,21,28,36,50,95,88,98,82,91,100,97
